T [fm^-1]		beta_pi
3.1415		296.355194657969
3.142		296.550787440318
3.1425		296.746476362271
3.143		296.942261455168
3.1435		297.138142750352
3.144		297.334120279172
3.1445		297.530194072982
3.145		297.726364163143
3.1455		297.922630581017
3.146		298.118993357975
3.1465		298.315452525391
3.147		298.512008114646
3.1475		298.708660157123
3.148		298.905408684212
3.1485		299.10225372731
3.149		299.299195317815
3.1495		299.496233487133
3.15		299.693368266674
3.1505		299.890599687854
3.151		300.087927782093
3.1515		300.285352580816
3.152		300.482874115455
3.1525		300.680492417446
3.153		300.878207518229
3.1535		301.076019449249
3.154		301.273928241959
3.1545		301.471933927814
3.155		301.670036538276
3.1555		301.868236104812
3.156		302.066532658892
3.1565		302.264926231993
3.157		302.463416855597
3.1575		302.662004561191
3.158		302.860689380267
3.1585		303.059471344322
3.159		303.258350484857
3.1595		303.457326833381
3.16		303.656400421405
3.1605		303.855571280446
3.161		304.054839442028
3.1615		304.254204937679
3.162		304.453667798929
3.1625		304.653228057318
3.163		304.852885744389
3.1635		305.052640891689
3.164		305.252493530771
3.1645		305.452443693194
3.165		305.652491410521
3.1655		305.852636714321
3.166		306.052879636167
3.1665		306.253220207637
3.167		306.453658460316
3.1675		306.654194425792
3.168		306.854828135659
3.1685		307.055559621516
3.169		307.256388914967
3.1695		307.457316047622
3.17		307.658341051095
3.1705		307.859463957005
3.171		308.060684796976
3.1715		308.262003602639
3.172		308.463420405628
3.1725		308.664935237583
3.173		308.866548130149
3.1735		309.068259114976
3.174		309.270068223719
3.1745		309.471975488039
3.175		309.6739809396
3.1755		309.876084610073
3.176		310.078286531133
3.1765		310.280586734462
3.177		310.482985251744
3.1775		310.685482114672
3.178		310.88807735494
3.1785		311.09077100425
3.179		311.293563094308
3.1795		311.496453656825
3.18		311.699442723517
3.1805		311.902530326107
3.181		312.10571649632
3.1815		312.309001265887
3.182		312.512384666547
3.1825		312.715866730041
3.183		312.919447488115
3.1835		313.123126972522
3.184		313.326905215019
3.1845		313.530782247367
3.185		313.734758101335
3.1855		313.938832808695
3.186		314.143006401224
3.1865		314.347278910706
3.187		314.551650368927
3.1875		314.756120807681
3.188		314.960690258765
3.1885		315.165358753983
3.189		315.370126325143
3.1895		315.574993004058
3.19		315.779958822546
3.1905		315.985023812431
3.191		316.190188005541
3.1915		316.395451433711
3.192		316.600814128778
3.1925		316.806276122587
3.193		317.011837446987
3.1935		317.217498133831
3.194		317.423258214978
3.1945		317.629117722294
3.195		317.835076687648
3.1955		318.041135142913
3.196		318.247293119969
3.1965		318.453550650702
3.197		318.659907767001
3.1975		318.86636450076
3.198		319.07292088388
3.1985		319.279576948265
3.199		319.486332725827
3.1995		319.693188248479
3.2		319.900143548143
3.2005		320.107198656744
3.201		320.314353606213
3.2015		320.521608428484
3.202		320.7289631555
3.2025		320.936417819205
3.203		321.143972451551
3.2035		321.351627084494
3.204		321.559381749995
3.2045		321.76723648002
3.205		321.97519130654
3.2055		322.183246261533
3.206		322.39140137698
3.2065		322.599656684866
3.207		322.808012217185
3.2075		323.016468005933
3.208		323.225024083111
3.2085		323.433680480728
3.209		323.642437230794
3.2095		323.851294365328
3.21		324.060251916352
3.2105		324.269309915893
3.211		324.478468395984
3.2115		324.687727388662
3.212		324.897086925971
3.2125		325.106547039957
3.213		325.316107762675
3.2135		325.525769126182
3.214		325.735531162541
3.2145		325.945393903821
3.215		326.155357382094
3.2155		326.36542162944
3.216		326.575586677943
3.2165		326.785852559689
3.217		326.996219306775
3.2175		327.206686951297
3.218		327.417255525361
3.2185		327.627925061076
3.219		327.838695590555
3.2195		328.049567145917
3.22		328.260539759288
3.2205		328.471613462797
3.221		328.682788288577
3.2215		328.89406426877
3.222		329.10544143552
3.2225		329.316919820976
3.223		329.528499457293
3.2235		329.740180376633
3.224		329.951962611159
3.2245		330.163846193042
3.225		330.375831154458
3.2255		330.587917527586
3.226		330.800105344613
3.2265		331.01239463773
3.227		331.224785439131
3.2275		331.437277781019
3.228		331.649871695598
3.2285		331.86256721508
3.229		332.075364371681
3.2295		332.288263197623
3.23		332.501263725131
3.2305		332.714365986438
3.231		332.927570013779
3.2315		333.140875839397
3.232		333.354283495538
3.2325		333.567793014455
3.233		333.781404428404
3.2335		333.995117769647
3.234		334.208933070451
3.2345		334.42285036309
3.235		334.636869679839
3.2355		334.850991052982
3.236		335.065214514806
3.2365		335.279540097604
3.237		335.493967833674
3.2375		335.708497755318
3.238		335.923129894845
3.2385		336.137864284567
3.239		336.352700956803
3.2395		336.567639943877
3.24		336.782681278116
3.2405		336.997824991853
3.241		337.213071117429
3.2415		337.428419687185
3.242		337.643870733472
3.2425		337.859424288642
3.243		338.075080385056
3.2435		338.290839055076
3.244		338.506700331073
3.2445		338.72266424542
3.245		338.938730830497
3.2455		339.154900118689
3.246		339.371172142384
3.2465		339.587546933978
3.247		339.804024525871
3.2475		340.020604950467
3.248		340.237288240176
3.2485		340.454074427414
3.249		340.6709635446
3.2495		340.88795562416
3.25		341.105050698524
3.2505		341.322248800128
3.251		341.539549961413
3.2515		341.756954214823
3.252		341.974461592811
3.2525		342.192072127831
3.253		342.409785852344
3.2535		342.627602798819
3.254		342.845522999723
3.2545		343.063546487536
3.255		343.281673294736
3.2555		343.499903453812
3.256		343.718236997255
3.2565		343.936673957562
3.257		344.155214367233
3.2575		344.373858258777
3.258		344.592605664705
3.2585		344.811456617535
3.259		345.030411149788
3.2595		345.249469293991
3.26		345.468631082678
3.2605		345.687896548385
3.261		345.907265723656
3.2615		346.126738641038
3.262		346.346315333083
3.2625		346.56599583235
3.263		346.785780171402
3.2635		347.005668382807
3.264		347.225660499137
3.2645		347.445756552972
3.265		347.665956576894
3.2655		347.886260603492
3.266		348.10666866536
3.2665		348.327180795097
3.267		348.547797025306
3.2675		348.768517388596
3.268		348.989341917581
3.2685		349.21027064488
3.269		349.431303603118
3.2695		349.652440824923
3.27		349.873682342931
3.2705		350.09502818978
3.271		350.316478398115
3.2715		350.538033000586
3.272		350.759692029848
3.2725		350.981455518561
3.273		351.203323499389
3.2735		351.425296005003
3.274		351.647373068077
3.2745		351.869554721293
3.275		352.091840997336
3.2755		352.314231928896
3.276		352.536727548668
3.2765		352.759327889354
3.277		352.982032983659
3.2775		353.204842864294
3.278		353.427757563975
3.2785		353.650777115423
3.279		353.873901551365
3.2795		354.097130904531
3.28		354.320465207659
3.2805		354.543904493489
3.281		354.767448794768
3.2815		354.991098144248
3.282		355.214852574686
3.2825		355.438712118843
3.283		355.662676809487
3.2835		355.88674667939
3.284		356.110921761329
3.2845		356.335202088086
3.285		356.559587692448
3.2855		356.784078607209
3.286		357.008674865165
3.2865		357.233376499119
3.287		357.45818354188
3.2875		357.68309602626
3.288		357.908113985077
3.2885		358.133237451155
3.289		358.35846645732
3.2895		358.583801036407
3.29		358.809241221255
3.2905		359.034787044706
3.291		359.260438539609
3.2915		359.486195738818
3.292		359.712058675191
3.2925		359.938027381594
3.293		360.164101890894
3.2935		360.390282235966
3.294		360.616568449688
3.2945		360.842960564946
3.295		361.069458614628
3.2955		361.29606263163
3.296		361.52277264885
3.2965		361.749588699193
3.297		361.97651081557
3.2975		362.203539030895
3.298		362.430673378088
3.2985		362.657913890074
3.299		362.885260599784
3.2995		363.112713540152
3.3		363.34027274412
3.3005		363.567938244632
3.301		363.795710074639
3.3015		364.023588267097
3.302		364.251572854967
3.3025		364.479663871214
3.303		364.70786134881
3.3035		364.936165320731
3.304		365.164575819958
3.3045		365.393092879477
3.305		365.621716532279
3.3055		365.850446811361
3.306		366.079283749726
3.3065		366.308227380378
3.307		366.537277736331
3.3075		366.766434850601
3.308		366.99569875621
3.3085		367.225069486185
3.309		367.454547073559
3.3095		367.684131551368
3.31		367.913822952656
3.3105		368.143621310469
3.311		368.37352665786
3.3115		368.603539027887
3.312		368.833658453613
3.3125		369.063884968106
3.313		369.294218604438
3.3135		369.524659395687
3.314		369.755207374938
3.3145		369.985862575278
3.315		370.2166250298
3.3155		370.447494771604
3.316		370.678471833791
3.3165		370.909556249473
3.317		371.140748051762
3.3175		371.372047273777
3.318		371.603453948641
3.3185		371.834968109485
3.319		372.066589789442
3.3195		372.298319021652
3.32		372.53015583926
3.3205		372.762100275413
3.321		372.994152363268
3.3215		373.226312135984
3.322		373.458579626725
3.3225		373.690954868661
3.323		373.923437894969
3.3235		374.156028738827
3.324		374.38872743342
3.3245		374.62153401194
3.325		374.854448507582
3.3255		375.087470953545
3.326		375.320601383036
3.3265		375.553839829265
3.327		375.787186325449
3.3275		376.020640904808
3.328		376.254203600567
3.3285		376.487874445958
3.329		376.721653474218
3.3295		376.955540718588
3.33		377.189536212313
3.3305		377.423639988646
3.331		377.657852080842
3.3315		377.892172522165
3.332		378.12660134588
3.3325		378.36113858526
3.333		378.595784273581
3.3335		378.830538444126
3.334		379.065401130181
3.3345		379.300372365039
3.335		379.535452181998
3.3355		379.770640614359
3.336		380.005937695431
3.3365		380.241343458526
3.337		380.476857936963
3.3375		380.712481164063
3.338		380.948213173154
3.3385		381.184053997571
3.339		381.420003670651
3.3395		381.656062225737
3.34		381.892229696179
3.3405		382.128506115328
3.341		382.364891516544
3.3415		382.601385933191
3.342		382.837989398637
3.3425		383.074701946257
3.343		383.311523609429
3.3435		383.548454421537
3.344		383.785494415971
3.3445		384.022643626124
3.345		384.259902085397
3.3455		384.497269827193
3.346		384.734746884923
3.3465		384.972333292001
3.347		385.210029081846
3.3475		385.447834287884
3.348		385.685748943544
3.3485		385.923773082263
3.349		386.161906737479
3.3495		386.400149942638
3.35		386.638502731191
3.3505		386.876965136593
3.351		387.115537192305
3.3515		387.354218931792
3.352		387.593010388525
3.3525		387.83191159598
3.353		388.070922587638
3.3535		388.310043396985
3.354		388.549274057513
3.3545		388.788614602717
3.355		389.028065066098
3.3555		389.267625481165
3.356		389.507295881427
3.3565		389.747076300401
3.357		389.986966771611
3.3575		390.226967328582
3.358		390.467078004845
3.3585		390.70729883394
3.359		390.947629849406
3.3595		391.188071084793
3.36		391.428622573652
3.3605		391.669284349541
3.361		391.910056446021
3.3615		392.150938896662
3.362		392.391931735036
3.3625		392.63303499472
3.363		392.874248709298
3.3635		393.115572912357
3.364		393.357007637492
3.3645		393.598552918299
3.365		393.840208788383
3.3655		394.081975281352
3.366		394.32385243082
3.3665		394.565840270405
3.367		394.80793883373
3.3675		395.050148154426
3.368		395.292468266126
3.3685		395.534899202468
3.369		395.777440997098
3.3695		396.020093683664
3.37		396.26285729582
3.3705		396.505731867228
3.371		396.748717431549
3.3715		396.991814022455
3.372		397.235021673621
3.3725		397.478340418726
3.373		397.721770291455
3.3735		397.965311325497
3.374		398.20896355455
3.3745		398.452727012312
3.375		398.696601732489
3.3755		398.940587748791
3.376		399.184685094934
3.3765		399.428893804639
3.377		399.673213911632
3.3775		399.917645449643
3.378		400.162188452408
3.3785		400.406842953669
3.379		400.651608987171
3.3795		400.896486586665
3.38		401.141475785909
3.3805		401.386576618664
3.381		401.631789118696
3.3815		401.877113319777
3.382		402.122549255683
3.3825		402.368096960197
3.383		402.613756467105
3.3835		402.8595278102
3.384		403.105411023279
3.3845		403.351406140143
3.385		403.597513194601
3.3855		403.843732220465
3.386		404.090063251552
3.3865		404.336506321684
3.387		404.583061464691
3.3875		404.829728714405
3.388		405.076508104663
3.3885		405.323399669308
3.389		405.570403442189
3.3895		405.81751945716
3.39		406.064747748078
3.3905		406.312088348806
3.391		406.559541293214
3.3915		406.807106615176
3.392		407.054784348569
3.3925		407.302574527278
3.393		407.550477185191
3.3935		407.798492356204
3.394		408.046620074214
3.3945		408.294860373126
3.395		408.54321328685
3.3955		408.791678849299
3.396		409.040257094395
3.3965		409.28894805606
3.397		409.537751768225
3.3975		409.786668264825
3.398		410.0356975798
3.3985		410.284839747094
3.399		410.534094800659
3.3995		410.783462774448
3.4		411.032943702423
3.4005		411.28253761855
3.401		411.532244556797
3.4015		411.782064551142
3.402		412.031997635564
3.4025		412.282043844051
3.403		412.532203210592
3.4035		412.782475769184
3.404		413.032861553827
3.4045		413.283360598529
3.405		413.533972937301
3.4055		413.784698604158
3.406		414.035537633123
3.4065		414.286490058222
3.407		414.537555913486
3.4075		414.788735232954
3.408		415.040028050666
3.4085		415.29143440067
3.409		415.542954317017
3.4095		415.794587833766
3.41		416.046334984979
3.4105		416.298195804722
3.411		416.550170327068
3.4115		416.802258586096
3.412		417.054460615887
3.4125		417.30677645053
3.413		417.559206124117
3.4135		417.811749670747
3.414		418.064407124523
3.4145		418.317178519553
3.415		418.57006388995
3.4155		418.823063269833
3.416		419.076176693325
3.4165		419.329404194555
3.417		419.582745807657
3.4175		419.836201566769
3.418		420.089771506035
3.4185		420.343455659605
3.419		420.597254061633
3.4195		420.851166746277
3.42		421.105193747703
3.4205		421.359335100079
3.421		421.61359083758
3.4215		421.867960994386
3.422		422.122445604681
3.4225		422.377044702656
3.423		422.631758322505
3.4235		422.886586498428
3.424		423.14152926463
3.4245		423.396586655322
3.425		423.651758704719
3.4255		423.907045447042
3.426		424.162446916514
3.4265		424.417963147369
3.427		424.673594173841
3.4275		424.929340030171
3.428		425.185200750604
3.4285		425.441176369393
3.429		425.697266920793
3.4295		425.953472439065
3.43		426.209792958476
3.4305		426.466228513297
3.431		426.722779137805
3.4315		426.97944486628
3.432		427.23622573301
3.4325		427.493121772288
3.433		427.750133018409
3.4335		428.007259505675
3.434		428.264501268395
3.4345		428.521858340879
3.435		428.779330757446
3.4355		429.036918552417
3.436		429.294621760121
3.4365		429.552440414889
3.437		429.81037455106
3.4375		430.068424202977
3.438		430.326589404986
3.4385		430.584870191442
3.439		430.843266596703
3.4395		431.101778655131
3.44		431.360406401094
3.4405		431.619149868968
3.441		431.878009093129
3.4415		432.136984107961
3.442		432.396074947854
3.4425		432.6552816472
3.443		432.9146042404
3.4435		433.174042761856
3.444		433.433597245978
3.4445		433.693267727181
3.445		433.953054239882
3.4455		434.212956818508
3.446		434.472975497487
3.4465		434.733110311254
3.447		434.993361294249
3.4475		435.253728480916
3.448		435.514211905705
3.4485		435.774811603072
3.449		436.035527607476
3.4495		436.296359953384
3.45		436.557308675263
3.4505		436.818373807591
3.451		437.079555384849
3.4515		437.34085344152
3.452		437.602268012097
3.4525		437.863799131074
3.453		438.125446832954
3.4535		438.387211152241
3.454		438.649092123447
3.4545		438.911089781088
3.455		439.173204159686
3.4555		439.435435293766
3.456		439.69778321786
3.4565		439.960247966506
3.457		440.222829574244
3.4575		440.485528075621
3.458		440.748343505189
